"V1","V3","V4","V5","V6","C1","C2","C3","C4","C5"
0.472512710118024,0.618719727377594,0.967934926089159,1.4689815,1.79779246,1,1,1,1,1
0.531758732415502,0.911355155932882,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
2.22505921012486,0,0,-0.37786573,0,1,1,0,0,0
0.935504495628148,0.0863273364205491,1.17482324918137,-0.37786573,1.8191222,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.869643721509106,0.642712038906618,1.00983996575927,0.72806294,2.00194854,1,3,1,1,1
0.497231634765486,0.893067098804854,0.82628743044812,0.74050871,2.11469144,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.379626070290109,1.25975769681716,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.653164718949963,0.402726129194381,0,-0.37786573,0,1,1,1,0,0
1.09035960206782,0.239402149087367,1.21493088960024,0.57956973,1.62410742,1,2,1,1,1
0.878267035130788,0.642712038906618,0.747951196646034,-0.37786573,2.07507914,1,1,1,1,1
0.738450009132218,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0.36291671449598,0.73330851849469,0.998089640523603,-0.37786573,1.93795933,1,1,1,1,1
0.642174408483841,0.543082695024646,0,-0.37786573,0,1,1,1,0,0
0.366093082707762,0.568935940069666,0.945567634191474,0.5914887,2.25790544,1,1,1,1,1
1.12839553821138,0.274270731105495,1.10562538928878,0.44490516,1.18837129,1,3,1,1,1
0.539590415913478,0.642712038906618,0.878632980020267,0.73310051,1.69114375,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.912851540629936,0.998091623497611,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.680209179411306,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.348197970710965,0.998091623497611,0.844223550965589,0.17965876,1.86787589,1,1,1,1,1
1.03938321012802,0.126848204792475,1.39543573862088,-0.37786573,1.67895533,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.947396984739844,0.203273686557643,1.01168272287731,2.857146,2.02327834,1,3,1,1,1
0.534839240622631,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.626364915310144,0.372125874164298,0.863980006394871,1.2994161,1.870923,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.698402656322651,0.8744383483521,0.986199601839709,0.5094388,1.96538324,1,1,1,1,1
0.499495529977579,0.126848204792475,1.09311726866164,4.9025988,2.36760124,1,1,1,1,1
0.58382412640596,0.836106276154839,0.795532973614435,-0.37786573,2.15430384,1,1,1,1,1
0.49671640115902,0.461253124571302,0.835295703220239,1.3727408,1.70028507,1,1,1,1,1
0.380668422435711,0.461253124571302,1.0837395186322,-0.37786573,1.69114375,1,1,1,1,1
0.802711360428007,0.796246085703602,0.413313197796708,-0.37786573,2.10250304,1,3,1,1,1
0.439774917102151,0.666142180837032,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.301443229409289,0.461253124571302,0,-0.37786573,0,1,1,1,0,0
0.902669879812446,0.239402149087367,0.91865562530801,1.1967549,1.59668347,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
2.16189834691974,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
1.12718912673996,0.372125874164298,1.52109703750817,-0.37786573,1.95624194,1,3,1,1,1
0.434304311694864,0.372125874164298,0,-0.37786573,0,1,1,1,0,0
0.342201152144977,1.06244108396717,0.913929863215579,-0.37786573,2.05679644,1,1,1,1,1
0.70269007693781,0.516543280767389,0,-0.37786573,0,1,1,1,0,0
0.475675669021441,0.372125874164298,1.24781369818055,1.4062258,1.71856771,1,1,1,1,1
0.641817864470989,0.568935940069666,1.00413665786421,0.61048661,2.20610464,1,1,1,1,1
0.535335208876147,0.402726129194381,0,-0.37786573,0,1,1,1,0,0
0.64750738551246,0.372125874164298,0,-0.37786573,0,1,1,1,0,0
0.881569390469576,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
0.979644749264066,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0.5342437531329,0.516543280767389,1.17142899773847,-0.37786573,1.95928904,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.49671640115902,0.432417741836329,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.703360951957131,0.618719727377594,0.946059236398483,0.26223547,2.19086914,1,1,1,1,1
0.30756420394036,1.03078387108434,1.00568130167198,0.48145227,1.17922997,1,1,1,1,1
0.729179976353931,0.432417741836329,1.2564989097396,-0.37786573,1.77341561,1,1,1,1,1
0.81034828692832,0.203273686557643,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.83984910554545,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0.45278353583637,0.274270731105495,0,-0.37786573,0,1,1,1,0,0
0.203445271853605,0.964294365857418,0.630467225085385,0.46910528,1.79779246,1,1,1,1,1
1.02094286668951,0.0863273364205491,0.980834260499189,3.6836045,1.80083957,1,3,1,1,1
0.581554145819683,0.274270731105495,0,-0.37786573,0,1,1,1,0,0
1.04648676035065,0.568935940069666,1.41469104418769,-0.37786573,2.32189464,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.511246803057539,0.461253124571302,0.887704947816844,-0.37786573,2.27314094,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.641372006929345,0.981335750969976,1.1759955091925,0.16187909,2.05984354,1,1,1,1,1
0.751157493930425,0.340559607641916,0,-0.37786573,0,1,1,1,0,0
0.667517211037799,0.307964342054138,0.955840890754233,-0.37786573,2.16953934,1,1,1,1,1
0.265858559992026,0.855455969479736,0,-0.37786573,0,1,1,1,0,0
0.254892078628775,0,0.655313328030737,-0.37786573,1.42299844,1,1,0,1,1
0.513073702941357,1.55641037195284,0.723692787012156,-0.37786573,1.89834695,1,1,1,1,1
0.628354825075829,1.24688451562635,1.06136391850032,-0.37786573,1.72770902,1,1,1,1,1
0.668906489712558,0.307964342054138,0.845311301341909,-0.37786573,2.25181124,1,1,1,1,1
1.09705474966707,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.09801561736185,0.0863273364205491,0,-0.37786573,0,1,2,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.01886599511512,0.126848204792475,1.3003239557676,-0.37786573,1.89529985,1,3,1,1,1
0.220573002282141,0.6890358957988,0.824993884267667,0.43792499,2.27314094,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.402423888283641,0.711417192825003,1.02099792656431,0.7316518,2.02937254,1,1,1,1,1
1.53380982364214,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.218396960052328,1.33369934354242,0.785965321449419,0.037388443,1.70942639,1,1,1,1,1
0.384135119389146,0.618719727377594,0.80614118040173,-0.37786573,1.48698766,1,1,1,1,1
0.592478294199858,0.711417192825003,0.833280488752891,0.27896154,2.30665914,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.92696073241583,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0.488124463218035,0.964294365857418,0,-0.37786573,0,1,1,1,0,0
0.382518824297682,1.89238803736042,0.92970734919913,0.40977384,1.80388667,1,1,1,1,1
1.0305380022955,0.461253124571302,0,-0.37786573,0,1,1,1,0,0
0.372999125509934,0.274270731105495,0.759073497638098,-0.37786573,1.91053538,1,1,1,1,1
0.588536767393779,0.307964342054138,0.975599043027825,-0.37786573,1.96843034,1,1,1,1,1
0.623463414388788,0.461253124571302,0.955354074953108,0.38922844,1.99280724,1,1,1,1,1
0.734394780497364,1.06244108396717,0.569575565985833,0.25591381,1.95624194,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.509009391414094,0.372125874164298,1.01413446316114,2.2466776,1.99890144,1,1,1,1,1
2.37448217836631,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0.224775674675964,0.489280279392144,0.931204983448089,2.0986783,1.56621241,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.10303105153982,0.0863273364205491,0,-0.37786573,0,1,2,1,0,0
0.644044190965742,0.618719727377594,1.43237446352988,0.17169083,2.16953934,1,1,1,1,1
0.756497735407403,0.489280279392144,0.983204871494319,0.74541458,1.69723797,1,3,1,1,1
0.463709349261246,0.568935940069666,0.859166720265972,0.24593744,2.25485834,1,1,1,1,1
0.640479689765294,0.307964342054138,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.673494729986677,0.372125874164298,0,-0.37786573,0,1,3,1,0,0
0.23111395111963,2.15394395754826,1.08730205172834,0.23141737,1.54792978,1,1,1,1,1
0.240480097192417,1.58453316169402,0,-0.37786573,0,1,1,1,0,0
0.367736130830129,0.666142180837032,0.717329199404879,-0.37786573,2.39807234,1,1,1,1,1
0.9314419620976,0.642712038906618,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.673667461823185,0.618719727377594,0,-0.37786573,0,1,1,1,0,0
0.843609916847061,0.516543280767389,0,-0.37786573,0,1,1,1,0,0
0.773287920351253,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.819869109446242,0.402726129194381,1.02917238156134,0.97473946,1.92577091,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.600222111017408,0.432417741836329,0.767334786685655,-0.37786573,1.63934295,1,1,1,1,1
0.700506633232498,0.203273686557643,0,-0.37786573,0,1,1,1,0,0
0.657386812700221,0.307964342054138,1.11701283874199,-0.37786573,2.38283674,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
