"V1","V3","V4","V5","V6","C1","C2","C3","C4","C5"
0.700338476099926,0.274270731105495,0.990283174783202,-0.37786573,1.42604554,1,2,1,1,1
0.846084124107238,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0.93981533773211,0.0863273364205491,0,-0.37786573,0,1,1,1,0,0
0.631061972387634,0.73330851849469,0.860773725951582,0.10327201,2.21219884,1,1,1,1,1
0.488124463218035,0.618719727377594,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.576618105921966,1.07790165305712,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.403669036136117,0.8744383483521,0.761834850811071,-0.37786573,1.82521641,1,1,1,1,1
0.58740775701448,0.489280279392144,0.896523223721291,-0.37786573,2.03241964,1,1,1,1,1
0.372298989383639,0.73330851849469,0.951939704719789,0.61842161,2.15125674,1,1,1,1,1
0.687475235448183,0.274270731105495,0,-0.37786573,0,1,3,1,0,0
0.657913324519441,0.203273686557643,0.993725531139547,1.6810535,2.01718404,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.205240279899102,1.58453316169402,1.1520185283803,0.1855524,1.41385712,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.541661977939945,0.203273686557643,0.556358924394067,-0.37786573,1.69723797,1,1,1,1,1
0.585523236947269,0.432417741836329,0.645183271822461,-0.37786573,2.45901444,1,1,1,1,1
0.91922194766057,0.568935940069666,0.968415657160849,0.28860866,1.81302799,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.648216303004583,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.340756552960075,0.8744383483521,0.569575565985833,0.25591381,2.35541284,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.56916805994143,0.340559607641916,0,-0.37786573,0,1,1,1,0,0
0.702354473052233,0.775703897769343,0,-0.37786573,0,1,1,1,0,0
