"V1","V3","V4","V5","V6","C1","C2","C3","C4","C5"
0,1.98325228147253,0,-0.37786573,0,0,1,1,0,0
0.490305310915132,0.796246085703602,1.11742699348902,-0.37786573,1.95624194,1,1,1,1,1
0.77492812431773,0.165790874841792,0.966651840511545,-0.37786573,1.84349905,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.955312621417178,0.432417741836329,0.91206718926162,0.79101616,1.59973058,1,2,1,1,1
0.870991596566248,0.516543280767389,0,-0.37786573,0,1,3,1,0,0
0.583068038619305,0.775703897769343,1.07441708110135,-0.37786573,2.18782204,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.711542808692945,0.618719727377594,0.900817671103778,-0.37786573,2.15125674,1,1,1,1,1
1.22888977808692,0.126848204792475,1.19991955600206,1.2448588,1.2462663,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.603469685907786,0.516543280767389,0.860595294890917,-0.37786573,1.80693378,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.523263168836856,0.402726129194381,1.08829728816438,-0.37786573,1.51441161,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.373232390739775,0.432417741836329,1.03353494505845,1.4092549,2.04156094,1,1,1,1,1
0.623100133982773,0.543082695024646,0,-0.37786573,0,1,1,1,0,0
0.194700413287834,1.50770672944028,0.558050775370435,-0.37786573,2.05984354,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.08899237195551,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
0.416594512557683,0.618719727377594,0.889786846419017,-0.37786573,1.83435773,1,1,1,1,1
0.506562853055131,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.86065892394292,0.543082695024646,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.573663832754296,0.855455969479736,0.890133408518505,-0.37786573,2.11773854,1,1,1,1,1
0.641461193289162,1.42448309244382,0.894455320992693,0.31168931,1.86178168,1,1,1,1,1
0.366797575788815,0.8744383483521,0.715474094651912,-0.37786573,1.77950982,1,1,1,1,1
0.482494628381025,0.964294365857418,1.14385191905044,1.8747532,1.91967669,1,1,1,1,1
0.34771954781382,1.01457132109558,0.969536467607036,0.86776508,1.80083957,1,1,1,1,1
0.386784805969423,0.340559607641916,0.905093755040694,-0.37786573,2.06898484,1,1,1,1,1
0.569838925137911,0.516543280767389,0.724510954800759,0.42613773,2.04156094,1,1,1,1,1
0.725496967871832,0.516543280767389,0,-0.37786573,0,1,1,1,0,0
0.591072388772259,0.340559607641916,0.964884907315241,-0.37786573,2.31580044,1,1,1,1,1
0.794020810182862,0.642712038906618,0,-0.37786573,0,1,1,1,0,0
0.592103579160679,0.568935940069666,0.897039534992275,-0.37786573,2.20610464,1,1,1,1,1
0.921246539548348,0.516543280767389,1.03728055982708,0.29344868,2.01718404,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.634390727005009,0.340559607641916,1.37174342029614,-0.37786573,2.09640884,1,1,1,1,1
0.493619393950803,0.402726129194381,0.851092725057033,-0.37786573,2.13602124,1,1,1,1,1
0.776487727455962,0.543082695024646,1.22897976262647,-0.37786573,1.91358248,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
