"V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","c6","c7","c21"
0.00491231466176838,0.727346047017994,-0.203640485666361,1.2121707661302,-0.683598474400773,-0.278294946006147,-1.71026988334056,1.10650892567648,-0.420487347915062,1.9891926422445,1.14178027014723,-1.33293054550451,0.314688495466931,1.65465042438473,-0.488278885185423,0.0610020429773727,0.193113439105929,0.0935634407890512,-0.323186078421082,0,0,3
-0.206721759354597,0.619529640065791,9.10220274734536,-0.0388869326932511,0.800570736619734,-0.278294946006147,-1.23166616082847,0.759072460103087,-0.420487347915062,0.457256707468936,1.35359113116871,-1.33293054550451,0.754699671641005,0.278624569020388,-0.488278885185423,0.421695500538952,-0.317671258623153,0.0935634407890512,1.64743360130749,0,0,3
-0.206721759354597,-0.200597707947896,9.30299935479302,0.354112036730831,0.703455831158969,2.07998429486,-1.29149162614248,0.527448149720826,-0.420487347915062,0.0998049893546384,0.665205832848915,-1.1191089061249,-0.34532826879418,0.622631032861473,-0.488278885185423,-0.17946026206368,-0.573063607487694,-0.527141849373091,0.511822260446955,0,1,3
0.00491231466176838,-0.91998843744384,2.15545486136186,-0.149725759821912,3.92026922162199,-0.278294946006147,-1.35131709145649,6.31805590927735,-0.420487347915062,-0.32573277030524,1.98902371423313,-1.43984136519432,1.90972900909795,1.99865688822581,-0.488278885185423,-0.780616024666313,-1.33924065408132,-1.49268341184753,1.5138322670886,0,0,2
-1.26489212943642,1.38228023648364,1.5878962422895,-1.10515862365198,-0.190376829276805,-0.278294946006147,-0.992364299572432,2.03300616720552,-0.420487347915062,0.712579363264863,1.43302020405176,-1.33293054550451,0.919703862706283,1.65465042438473,0.963082541396573,-0.419922567104733,-0.509215520271559,-0.665076358298012,0.144418591345019,0,0,2
-1.79397731447733,0.345395251437882,1.46678660967708,0.114285033489666,0.129661903193154,-0.278294946006147,-1.29149162614248,2.26463047758778,-0.420487347915062,1.80195602799415,1.48597291930713,-1.36856748540111,0.974705259728042,1.65465042438473,-0.488278885185423,-1.02107832970737,-1.08384830521678,-1.28578164846015,0.0108172571261331,0,0,2
-1.79397731447733,0.658450042535393,1.16501433394636,-0.32598518752295,-0.27781436291185,-0.278294946006147,-1.35131709145649,2.49625478797004,-0.420487347915062,1.93812811108531,1.69778378032861,-1.43984136519432,1.3047136418586,1.31064396054364,-0.488278885185423,-1.14130948222789,-1.02000021800064,-1.21681439399769,0.0108172571261331,0,0,2
-1.89979435148552,1.18898440264561,1.00961708838021,0.69767046006342,-0.412511671035029,-0.278294946006147,-0.992364299572432,0.874884615294217,-0.420487347915062,0.678536342492073,0.638729475221231,-1.26165666571131,-0.620335253902976,0.966637496702558,0.963082541396573,-1.02107832970737,-0.892304043568371,-1.14784713953523,-0.256385411311639,0,0,2
2.75615527687451,0.345395251437882,-0.203640485666361,0.989363138376343,-0.412511671035029,-0.278294946006147,-1.05218976488644,0.295823839338565,-0.420487347915062,1.13811712292474,1.22120934303029,-0.477643987986073,1.79972621505443,0.966637496702558,-0.488278885185423,2.04481605956606,2.23625223002226,2.30051558358778,-0.222985077756917,0,0,3
1.69798490679269,-0.91998843744384,-0.203640485666361,0.176250871860758,-0.683598474400773,-0.278294946006147,-0.214633250490297,-0.746485557381608,1.38448093720554,-0.308711259918845,-1.42642641973815,1.87439404518963,-0.0703212836853836,-1.09740128634395,-0.488278885185423,1.08296683940185,1.27853092178023,1.19703951218841,-0.690589747523018,0,0,2
0.428180462694498,-0.284647127920611,-0.203640485666361,0.121614000528777,-0.683598474400773,-0.278294946006147,-1.23166616082847,0.0641995289563043,-0.420487347915062,0.508321238628121,0.982922124381127,-0.584554807675878,1.13970945079332,2.3426633520669,-0.488278885185423,0.241348771758162,0.448505787970471,0.300465204176432,-0.623789080413575,0,0,2
0.957265647735411,-0.595801455204845,-0.203640485666361,0.157664977976613,-0.683598474400773,-0.278294946006147,-1.17184069551446,0.0641995289563043,-0.420487347915062,0.882794467128814,0.771111263359653,-0.584554807675878,0.699698274619246,1.99865688822581,-0.488278885185423,0.361579924278689,0.640050049618876,0.507366967563813,-0.556988413304132,0,0,3
1.27471675875996,-0.91998843744384,-0.203640485666361,0.10991692646613,-0.683598474400773,-0.278294946006147,0.0844940760797547,-0.746485557381608,-0.358247062221248,0.814708425583234,-0.976328340067515,1.48238770632702,0.259687098445172,-0.0653818948206978,-0.488278885185423,1.56389144948395,1.59777135786091,1.61084303896318,-0.523588079749411,0,0,3
0.851448610727229,0.582928902403339,-0.130545964650459,-0.423302139538009,-0.683598474400773,-0.278294946006147,0.682748729219859,0.0641995289563043,-0.358247062221248,1.17216014369753,0.903493051498074,-0.798376447055488,0.644696877597487,-0.409388358661783,-0.488278885185423,1.20319799192237,1.08698666013182,1.12807225772595,-0.189584744202196,0,0,3
0.745631573719046,-0.91998843744384,-0.0115443739333721,-1.63587114130974,-0.683598474400773,-0.278294946006147,1.04170152110392,-0.862297712572739,1.26000036581792,0.559385769787307,0.982922124381127,-0.62019174757248,1.08470805377156,-0.0653818948206978,-0.488278885185423,0.722273381840268,0.895442398483418,0.783235985413654,-0.623789080413575,0,0,3
-0.735806944395509,0.303555967973908,-0.203640485666361,-1.07177510971526,0.364895284758316,-0.278294946006147,-1.17184069551446,0.295823839338565,-0.0470456337521783,0.576407280173702,0.506347687082809,-0.655828687469082,0.0396815103581349,-0.409388358661783,-0.488278885185423,-0.17946026206368,-0.317671258623153,-0.320240085985711,-0.356586411975803,0,0,2
-0.735806944395509,0.345395251437882,-0.0278060539118123,-1.05248574970993,-0.412511671035029,-0.278294946006147,-1.23166616082847,0.180011684147435,-0.420487347915062,1.08705259176556,-0.499753902769196,0.235094809945959,-0.675336650924735,0.622631032861473,2.41444396797857,-0.299691414584207,-0.189975084190882,-0.320240085985711,-0.490187746194689,0,0,2
-0.947441018411874,-0.287296580359687,-0.203640485666361,-0.177407644823257,0.671835477421337,-0.278294946006147,-0.872713368944412,-0.399049091808217,-0.358247062221248,-0.410840322237216,-0.552706618024565,0.163820930152756,-0.895342239011772,-0.409388358661783,-0.488278885185423,-0.660384872145786,-0.573063607487694,-0.734043612760472,-0.490187746194689,0,0,2
-0.947441018411874,-0.91998843744384,-0.203640485666361,0.0112538619156107,0.847169458869496,-0.278294946006147,0.323795937335796,-0.746485557381608,1.57120179428698,-0.870421102669884,0.532824044710493,-0.548917867779277,0.259687098445172,0.966637496702558,-0.488278885185423,-0.660384872145786,-0.700759781919965,-0.734043612760472,-0.423387079085246,0,0,2
1.16889972175178,1.05861752099612,-0.203640485666361,-1.08854791882322,-0.683598474400773,-0.278294946006147,0.323795937335796,-0.630673402190478,-0.420487347915062,-0.649141467646747,0.850540336242706,-0.655828687469082,0.754699671641005,0.278624569020388,-0.488278885185423,0.662157805580005,1.08698666013182,0.852203239876114,-0.490187746194689,0,0,3
1.80380194380087,-0.165165033472194,-0.203640485666361,-1.63587114130974,-0.683598474400773,-0.278294946006147,0.383621402649807,-0.630673402190478,0.139675223329263,0.406192176309751,0.532824044710493,-0.477643987986073,0.36968989248869,-0.0653818948206978,0.963082541396573,1.02285126314158,1.34237900899636,1.19703951218841,-0.523588079749411,0,0,3
1.69798490679269,-0.322196845803781,-0.203640485666361,0.431147452624829,-0.683598474400773,-0.278294946006147,0.563097798591838,-0.862297712572739,0.513116937492147,0.133848010127429,-0.579182975652249,0.876559728084789,0.149684304401654,0.966637496702558,0.963082541396573,1.02285126314158,1.21468283456409,1.19703951218841,-0.590388746858854,0,0,3
-0.947441018411874,-0.551915880196164,-0.203640485666361,0.400458087326534,-0.683598474400773,-0.278294946006147,-0.334284181118318,-0.746485557381608,0.326396080410705,0.116826499741033,-1.21461555871667,0.805285848291585,-1.28035201816409,-0.753394822502868,-0.488278885185423,-0.600269295885523,-0.445367433055424,-0.665076358298012,-0.657189413968297,0,0,2
-0.947441018411874,-0.51540308927377,-0.203640485666361,0.60246194787046,-0.683598474400773,-0.278294946006147,-0.394109646432328,-0.630673402190478,0.388636366104519,-0.0363670937365228,-1.32052098922741,0.947833607877992,-1.28035201816409,-1.09740128634395,-0.488278885185423,-0.600269295885523,-0.381519345839288,-0.596109103835551,-0.657189413968297,0,0,2
-0.947441018411874,0.508632138681184,-0.203640485666361,0.340058487560641,-0.683598474400773,-0.278294946006147,-0.513760577060349,-0.630673402190478,0.575357223185961,-0.768292040351513,-1.05575741295057,0.876559728084789,-0.840340841990013,-1.09740128634395,-0.488278885185423,-0.600269295885523,-0.381519345839288,-0.665076358298012,-0.590388746858854,0,0,1
-0.947441018411874,0.403916499123942,-0.203640485666361,0.805591654984289,-0.683598474400773,-0.278294946006147,-0.57358604237436,-0.630673402190478,0.388636366104519,-0.853399592283489,-1.08223377057825,0.91219666798139,-0.840340841990013,-1.09740128634395,-0.488278885185423,-0.600269295885523,-0.317671258623153,-0.665076358298012,-0.590388746858854,0,0,1
-1.05325805542006,0.0834474539419563,-0.203640485666361,0.445911882394561,-0.361145038821323,-0.278294946006147,-0.753062438316391,-0.283236936617087,0.201915509023078,0.116826499741033,0.188631395550597,-0.83401338695209,-0.895342239011772,-0.753394822502868,-0.488278885185423,-0.660384872145786,-0.573063607487694,-0.734043612760472,-0.423387079085246,0,0,3
-1.3707091664446,-0.564839777552019,-0.203640485666361,-0.162249478273556,-0.227091361164475,-0.278294946006147,-0.932538834258422,-0.167424781425956,-0.296006776527434,0.406192176309751,0.400442256572072,-0.477643987986073,0.0946829073798942,-0.409388358661783,0.963082541396573,-0.900847177186839,-0.7646078691361,-0.940945376147853,-0.556988413304132,0,0,2
-1.3707091664446,-0.506132724044812,-0.203640485666361,-0.491060853891809,-0.683598474400773,-0.278294946006147,-0.872713368944412,-0.167424781425956,-0.296006776527434,0.576407280173702,0.400442256572072,-0.477643987986073,0.0946829073798942,-0.409388358661783,2.41444396797857,-0.900847177186839,-0.700759781919965,-0.940945376147853,-0.590388746858854,0,0,2
-1.15907509242824,1.91664761289584,-0.203640485666361,-0.514911062384023,-0.683598474400773,-0.278294946006147,-0.69323697300238,0.527448149720826,-0.420487347915062,-0.29168974953245,1.72426013795629,-1.1191089061249,1.85472761207619,2.3426633520669,-0.488278885185423,0.361579924278689,0.256961526322065,0.231497949713972,-0.0893837435380313,0,0,2
0.639814536710864,3.43976746694537,-0.203640485666361,0.219511065527434,-0.683598474400773,-0.278294946006147,-0.57358604237436,4.46506142621926,-0.420487347915062,-0.632119957260352,1.96254735660545,-1.36856748540111,1.96473040611971,2.3426633520669,2.41444396797857,0.602042229319742,1.53392327064477,1.67981029342564,1.71423426841693,0,0,3
-1.26489212943642,-0.91998843744384,0.0776946038759638,-1.63587114130974,-0.412511671035029,-0.278294946006147,0.503272333277827,-0.862297712572739,0.0151946519416356,0.678536342492073,0.0827259650398594,-1.22601972581471,-1.72036319433816,0.622631032861473,-0.488278885185423,-0.780616024666313,-0.7646078691361,-0.940945376147853,-0.590388746858854,0,0,3
