"V1","V2","V3","V4","V5","V8","V9","V11","V12","V13","V14","V17","V18","V19","V20","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10"
0.100904722346414,1.37531421239177,4.48491412661241,0.480555752730257,-0.191869186070619,0.992364299572432,0.0641995289563043,-0.478926363782796,0.347489541316703,-0.691465627365683,-0.34532826879418,0.301464348018426,0.256961526322065,0.300465204176432,-0.356586411975803,0,0,0,0,0,0,1,1,1,3
0.206721759354597,0.488734909410607,7.81242592513313,-0.174563842633454,0.67447838624258,1.53079348739853,0.990696770485347,0.082783478968243,0.87701669387039,-0.83401338695209,0.534694083553968,0.119344685803417,0.381519345839288,0.25127283152325,0.745624595330006,0,0,0,0,1,0,1,0,0,2
0.00491231466176838,-0.91998843744384,2.06462367469099,-1.05248574970993,2.56944300347163,1.11201523020045,3.53856418469022,0.729600873651258,1.98902371423313,-1.43984136519432,1.90972900909795,0.17946026206368,0.828455956352235,0.734043612760472,1.17982893154139,1,0,0,0,0,0,1,0,0,2
1.26489212943642,0.612531830737505,2.0962738735031,0.907689196842474,-0.683598474400773,1.05218976488644,2.61206694316117,2.72111758885949,1.85664192609471,-1.40420442529772,1.68972342101091,0.660384872145786,0.573063607487694,0.734043612760472,0.111018257790298,0,0,1,0,0,0,1,0,0,2
1.05325805542006,-0.160631553499611,-0.0770185741375479,0.464666665505075,1.2685520369433,1.35131709145649,6.43386806446848,1.42748279949346,1.98902371423313,-1.43984136519432,1.90972900909795,0.419922567104733,0.956152130784506,0.871978121685393,1.81443526908109,0,0,0,0,0,0,1,0,0,2
2.75615527687451,0.345395251437882,-0.203640485666361,0.989363138376343,-0.412511671035029,1.05218976488644,0.295823839338565,1.13811712292474,1.22120934303029,-0.477643987986073,1.79972621505443,2.04481605956606,2.23625223002226,2.30051558358778,-0.222985077756917,1,0,0,0,0,0,1,1,1,3
2.54452120285815,-0.91998843744384,-0.203640485666361,2.57785832885629,1.76393963737559,0.0949823198622764,3.07531556392569,2.38068738113158,2.01550007186082,-1.43984136519432,1.96473040611971,0.902620110621058,0.576201962402741,1.05910500326349,1.71423426841693,1,0,0,0,0,0,1,1,1,3
1.48635083277632,-0.91998843744384,-0.203640485666361,0.513066141892418,-0.683598474400773,0.334284181118318,-0.746485557381608,-0.461904853396401,-1.47937913499352,2.05257874467264,0.0946829073798942,1.08296683940185,1.4062270962125,1.33497402111334,-0.657189413968297,1,0,1,0,0,0,0,1,1,2
1.69798490679269,-0.91998843744384,-0.203640485666361,0.176250871860758,-0.683598474400773,0.214633250490297,-0.746485557381608,-0.308711259918845,-1.42642641973815,1.87439404518963,-0.0703212836853836,1.08296683940185,1.27853092178023,1.19703951218841,-0.690589747523018,1,0,1,0,0,0,0,1,1,2
1.48635083277632,0.238175734307152,-0.203640485666361,-0.0340106191366084,-0.683598474400773,0.334284181118318,-0.746485557381608,-0.512969384555586,-1.21461555871667,1.87439404518963,0.36968989248869,1.08296683940185,1.27853092178023,1.19703951218841,-0.657189413968297,1,0,1,0,0,0,0,1,1,2
1.27471675875996,-0.607808385155657,-0.203640485666361,0.0912377220713312,-0.683598474400773,0.0246686107657444,-0.746485557381608,0.559385769787307,-1.1616628434613,1.69620934570663,0.204685701423413,1.56389144948395,1.53392327064477,1.61084303896318,-0.523588079749411,1,0,1,0,0,1,0,1,1,3
0.851448610727229,0.582928902403339,-0.130545964650459,-0.423302139538009,-0.683598474400773,0.682748729219859,0.0641995289563043,1.17216014369753,0.903493051498074,-0.798376447055488,0.644696877597487,1.20319799192237,1.08698666013182,1.12807225772595,-0.189584744202196,1,0,1,0,0,1,0,1,1,3
1.38053379576814,0.882976577996193,-0.0157389851485886,-1.01244949014472,-0.683598474400773,0.513760577060349,-0.0516126262348262,0.916837487901604,1.1947329854026,-1.19038278591811,0.644696877597487,0.722273381840268,1.08698666013182,0.921170494338574,-0.28978574486636,1,0,1,0,0,0,1,1,1,3
1.38053379576814,0.315512425902535,0.00237790215654664,0.0729540031542261,-0.683598474400773,0.57358604237436,0.527448149720826,2.22749378765403,1.75073649558397,-1.22601972581471,1.74472481803267,0.722273381840268,1.08698666013182,0.990137748801035,-0.28978574486636,1,0,1,0,0,0,1,1,1,3
1.38053379576814,-0.91998843744384,-0.161726870154131,-0.940563884131702,-0.683598474400773,0.63341150768837,0.295823839338565,3.0104832654282,0.929969409125759,-1.19038278591811,0.0946829073798942,0.842504534360795,0.895442398483418,0.921170494338574,-0.356586411975803,1,0,1,0,0,0,1,1,1,3
1.38053379576814,2.29440786515911,0.391911726552727,-1.14188872534865,-0.683598474400773,0.214633250490297,-0.399049091808217,0.542364259400912,1.35359113116871,-1.0121980864351,1.24971224483684,1.86446933078527,1.98085988115772,2.02464656573794,-0.323186078421082,1,0,1,0,0,0,1,1,1,3
